user_id	recommended_items
user_0LAcfQ85	CuXPlKO5XZIRy8Vk,lxfg3cdcMzj9mE6R,SsXfqb5363W8QD9G,OcqSZhhmVmP1zuPX,gKiwFYI6YtSXx5tw,abMbSFAM15AuBHXT,3AA71ZgSEhGJYqO5,k8Zaou567TtZqej9,7SI70Ptqo4QmDsfT,aZHU5THwIvAg6JvH
user_0LKbnqSY	MYchXlmZfNjSP1we,CkCOnw7II67ZSnSD,Jvm1MZEaXiu8Sjpz,yJABBzRFb0wqwILm,sHqmoUfCp8jOxAnJ,SqgPvFQAQGajRcs6,RudvUvHOOal4SOD7,J8Pmbkp0l09EZ2Aa,9dNSAMcpgMtuWJt1,vpkdcpRUdPdzxWXf
user_0LKfM3Ds	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,jznaBggs140GlHGH,FuVju35v7B0jtKeU
user_0LXgLXDj	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,Pf7CTDMAqnLhbcY2,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg,xMkeAOwn6AzEeYGh
user_0Ldl7hHg	pdCwFqLJj9AKbBgI,32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,jznaBggs140GlHGH,5ETdBRySEeluPv63,w0DRBn09JGf00jeH,urpeuBWohWREdygj,5l2yNz2VUwxayIce,50Q08p2lb4L5CKT3,NCD8XAG4Q0Nbyr0l
user_0LfBlhId	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,6YdzDwnoQ34wZoyv,xMkeAOwn6AzEeYGh,TcUb75QrVdYnF7Jo
user_0MoSgRWz	32m5suoC94ytD8Ed,e8SzjFTY8PQsuSv9,vkOg9ZAiUgUT87k6,7PX1VlK5HWCGAoFE,DDWsvUWLCl8gpWpA,6tNm6X39hx0fsKMS,Tcpd8W1qdOHIydAc,lzcGLtFrXW6M9Gd4,YwURIu6eZDCJyuEf,z1yQsZtnoyBC9ir1
user_0MxyNBjt	5dcJbVL7Kmg9flth,wpk0UNKN45N2jXJz,xLnTGIuMhehwqT7C,LetR1nFIWaDw8gOm,IGYURG9MMhmrc4aA,sGoO1n8APFF6auSM,LVZOaKIWsaCxlDk3,zWvVJSyO4pLj59fK,RLJW4LAw34ds2kmh,kRLTYYUhB5L002BR
user_0My7VC6A	32m5suoC94ytD8Ed,8LgQbYbM6Vz2my0y,YwURIu6eZDCJyuEf,3shrACNQQ5eeQEAO,7Gsb7yKtAJNCvWez,udfC7ai6T3msZBv0,Kl5nFRk2ixUAQrf7,vkOg9ZAiUgUT87k6,KKmk2QJLVj2Aqsjg,VrcuQyq4bKCHc54l
user_0N9U10vF	W0xsDy4ySjemX9mg,mZTEfSuCMwTRr8ip,oW65OvZX3DGNsZiN,fZNfErRq2bPDhQvY,UU0txeL4So8uV7wX,Hz2tzA5rc5CEBYby,mBpFOlIOU3VPvjjE,aJ7CJVBRsWlSYgh1,mKxQi7sUTJ3l6z9y,jiaEWDiRA655FZAl
user_0NaWuerO	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,xMkeAOwn6AzEeYGh,KKmk2QJLVj2Aqsjg,39doFIRBCikXYCTo,EBB7mUheKyVbv6OI
user_0NrMqFXe	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,punIhlBkwM0vB9oy,w7mecs8GtHUCTvR1,DWXRkmGelR8Rvpve,2beKEuw33da5uH6k,kHext4kltqDFZgku,EWuwnlfNUZaBiZTx,FS2f3ubSCSZfY23P,PQ5mhrOFLjESPGh5
user_0NwAmW0b	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU
user_0O96cZHx	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,KKmk2QJLVj2Aqsjg,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,TcUb75QrVdYnF7Jo
user_0O9rUNmu	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,KKmk2QJLVj2Aqsjg,7PX1VlK5HWCGAoFE
user_0OIMaczB	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg
user_0OtMUYrH	umrRdJWS4OmW2Kw9,gwvPArYgGYjVpxjY,Ce9r9RZQ3Q1YheAi,FEI4yctSyeux0vOb,w4DuXpBVV6TTEWYi,ld0wojpV5LPeuUZS,5lPeVYnf78m5UpXG,4NVBaY8G8LtnJon6,KJQJ2bjVe7c4ezjz,6wCk8sJ9ZYfdAD6G
user_0PJuAoVH	WK3RuY0uVJiTusE7,ymqlATfH8d0kFFgm,oPigzupOOncRLEvu,fi3MMGBjfp1k2gk6,1bhRr2PFUEsoprqe,nHpYKfXG74Yr89FX,RYIXVLUFAguYMqjw,klvBNR0nRg0WBV1O,wTndzu5HtXRd2ajJ,9t202qicApvyX1fZ
user_0PapvR1R	B66UaLdwJebjyZ0f,VaJEWhHsLR97SqOP,22yRVw83PsiCteg9,R8mHtFPfBacxLnLy,ahS9ELAIVIVRBtD1,4jOVoLUkyQ1fEFxz,Nt6MQ0V4rcTBvO1H,nsNwQ7c3O1OdNxnA,UxohDYRq1kcMVCMn,4407Isa68nvBs1Q9
user_0Pic592i	32m5suoC94ytD8Ed,JAuYVujq6hyeyVVC,RuoRVkIzmPdDQdu2,vkOg9ZAiUgUT87k6,e8SzjFTY8PQsuSv9,y3eZnesRFBDgWwKA,7PX1VlK5HWCGAoFE,yx0dIEQ8s0xj2jOt,ps4JXQQ4znvN9Xg6,2WrsqxhThQJK3oNr
user_0PkisgLb	32m5suoC94ytD8Ed,w7mecs8GtHUCTvR1,vkOg9ZAiUgUT87k6,2beKEuw33da5uH6k,punIhlBkwM0vB9oy,AEHO95vZyWVOa8E2,YwURIu6eZDCJyuEf,VFM6P6Yl34Odwutc,l2kISVY4j8iz1Gg7,9WcYyExKd5y42u47
user_0Q75y5GH	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,e8SzjFTY8PQsuSv9,KKmk2QJLVj2Aqsjg
user_0QBoLMYy	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,yruqkezbERogpi3F,EBB7mUheKyVbv6OI,KKmk2QJLVj2Aqsjg
user_0QYH1Kd6	32m5suoC94ytD8Ed,WXiMsG0aAvuXI0gg,bdNZyuFgJvWh4tZy,vkOg9ZAiUgUT87k6,iShqSHDjqyZcAnJM,e8VM1EUw9vIfR2t0,PamLsQmww8sL7lKe,ZbUzZfrtlhSC5rXD,YwURIu6eZDCJyuEf,nKf7hz2vEEm1MOuz
user_0QYrYFDc	H4O4ZepspI35ABQy,XcgkigK1DrUHgljK,FlDSMDaoMyo7wD9P,eGOds80RzKJzmapx,oF4ui1Kcnyuy4mON,lZtq28GhEaEHI50c,1UXDSZJF1QxWScMc,kGW1AKPvd2zR9IlS,H76ZgXV3ezbegV6Q,YQAhQJrci52RNpdA
user_0QazLmDS	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,kfiD4pEhO7oZ1gFm,YwURIu6eZDCJyuEf,FuVju35v7B0jtKeU,EBB7mUheKyVbv6OI,kBr0IldeL8nPVe8B,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,S4aRmaABYzoRFxBg
user_0QbKRt8m	bwcGtV1nV8WPfuEO,angkRVGHTyMrz6I0,fFz7NgbI0iJWhZbm,msPmLx2vfDj7FCPU,FEI4yctSyeux0vOb,KJQJ2bjVe7c4ezjz,CG6cMZCFPe4jzgfd,JOmGUPAUjElCpzUb,4NVBaY8G8LtnJon6,Errtc6xbxIFgMq59
user_0QjMk9Ab	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,xMkeAOwn6AzEeYGh,EBB7mUheKyVbv6OI,TcUb75QrVdYnF7Jo,e8SzjFTY8PQsuSv9
user_0QqCpTeA	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,e8SzjFTY8PQsuSv9,kfiD4pEhO7oZ1gFm
user_0QrsUFSC	mqxzNwZnzP2N5h5Z,punIhlBkwM0vB9oy,FS2f3ubSCSZfY23P,AAqLm37GHgbH0QSH,D2tV669tfmq77UfB,vkOg9ZAiUgUT87k6,kHext4kltqDFZgku,HQsvfR4t0Bdt8PUa,NoxfuYvZWLCIkcFz,PBB6Cdu9ATmZvpMy
user_0Qwxgh5M	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,KKmk2QJLVj2Aqsjg,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,Pf7CTDMAqnLhbcY2,EBB7mUheKyVbv6OI,KnMItrBYhHFixzJT
user_0RGMBUCs	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg,EBB7mUheKyVbv6OI,Pf7CTDMAqnLhbcY2,e8SzjFTY8PQsuSv9
user_0RgSriNO	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,rbNba9o60sGjKLmh,Pf7CTDMAqnLhbcY2
user_0S1iaArn	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,DDWsvUWLCl8gpWpA
user_0SFbMCnw	EI4e8eZu3Nxi680N,nVg3jaCVzvKk1WGZ,ESPj4i9UuVGJv0BN,rSZ71tsqQD5GsgSN,6YqwkTIvABqcCN6d,gJFGAJ1tGlJ3KzV1,PyBCS7IimDHn41GR,Aaruqax7ZuG8p3sc,zz8r9NlX7t11pEw8,0BOXhdc7gj5c6FO0
user_0SJ3y6fR	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,EBB7mUheKyVbv6OI,DDWsvUWLCl8gpWpA
user_0SL7k7m2	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg
user_0Sgg9jvU	umrRdJWS4OmW2Kw9,gwvPArYgGYjVpxjY,32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,8RpQDRvOMhNrfG1R,v3G4RmK6sWxadFUo,jobKR46k1ufo2jEn,FfRlYdFsuf5dccxB,U7S1dz0bq8sdsH9w,04xnUkMuWlj5eDgn
user_0T7nVLbr	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,6tNm6X39hx0fsKMS,7Gsb7yKtAJNCvWez,7PX1VlK5HWCGAoFE,FuVju35v7B0jtKeU,8LgQbYbM6Vz2my0y
user_0TK750CJ	PEeGnNss0SVOpNkN,N6KyMBOv5i0lWQ9E,4Y4l5B4IkrYncIqh,QqKcTJTQ3fg3aRp7,NCD8XAG4Q0Nbyr0l,zxCjkRd5mumVrTjo,JFB2njxTpsH0yJik,p8MuiXa4G1UDMgK0,MkpFpgCVOx5KH86p,cJCwlS2khI5JxzKJ
user_0TWPkyGx	jxt637QdM94ju6vp,CRmv76kIg4T3VIbY,IBw8j0RyHznMuchm,D9KfjdHK4Wn0hpTW,h8Dh4yVEiMTJJNQA,eHms3KqLKSufHO0p,67DuzT8WtXSEDINq,w0LG8AUlqQXZwHD1,bPQ40uMlZldbohBy,5qLMtSwiaHDWozpr
user_0Te2oqis	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,6tNm6X39hx0fsKMS
user_0UXecg1S	ICgMRwZkJaHvxZ90,32m5suoC94ytD8Ed,ayW1j7MXjzo4VeGK,GlOegbRCFYqeWOdS,vkOg9ZAiUgUT87k6,xIcVtynjc59dTm62,7Tiaknw29VmCJGkx,SGTg3PAf9PX4eKSL,Jwb9MqYiDmSKOFfm,mn6RnS99unUOECyd
user_0UhVWq6z	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,QtuzX5aq5liCw5hm,kfiD4pEhO7oZ1gFm,LkpZOWQt3SGE01IR,YwURIu6eZDCJyuEf,IC3AMRdFGbAPSuJT,DxpgzwaYUUxulamI,MwnVtpCds5ncb4zO,vNr8nzIHbtds7TVR
user_0UriLQjI	kUTqI6agDabBXzDv,y29MEN6Z8bzZ7Q0E,uK5SJwyEFXhYKhzw,sTv9fQts2Otud2i2,FHWOSPWhYSfC59b6,DjWx39PV5GYjKz43,P8h8GQL1tZRaYuUR,GD8SKbs9RkeJgMIG,32m5suoC94ytD8Ed,EUzw83McYkRkvDgX
user_0V19a3oe	gKiwFYI6YtSXx5tw,CQe86CjHRL2e4zWg,PNrOVvIrswyENPWP,7SI70Ptqo4QmDsfT,4EZLHYX3aUVxm9dh,CuXPlKO5XZIRy8Vk,32m5suoC94ytD8Ed,SsXfqb5363W8QD9G,po2s5DUX037BtOnd,vkOg9ZAiUgUT87k6
user_0V8OEOPv	tCTXVhkW6zBpnScE,MFUqNoDzLFxU0klq,ZH20oQgO7qdBz6YH,qTJSRNTUT3J2fTJY,yJYtdMujRAh30Ihn,WAoAnJfwhISNRuh3,2pDRMBFgeqXNWBEj,QxoVMBYkFzeAx1Qe,9MqrXFxrI2vRgFZk,TBxQBcH4ikHnboPs
user_0WTCzp4q	OcqSZhhmVmP1zuPX,rbNba9o60sGjKLmh,XOyfPes7I3vskdvy,gzMF7lMo0y4tYWS7,8W03GdF2ZAAvMFPP,AkGyrviNXUf9Hh2h,kQYKOpACJ7CUOZVr,h4FVkBtXFDQSrlbX,MLaFgawOBOoC2MiT,kBr0IldeL8nPVe8B
user_0WUdTkLy	HgXojfKSlBHZU3Bw,BdygmQeTEsFQ0a6Y,eMtf0x7SankL3UxD,9rTThcItyWfwrGGu,DKTyV5SDT4YnKHaE,ZC7PQxpmCNBdytPF,fve8topIBEPKDx5d,X8QrybGi2FeRj9y6,GB9N8IQzrJ2dTmLm,edd3AbbXNcn1ndZd
user_0Wmx70qd	vkOg9ZAiUgUT87k6,JzL9ROX0EXcc5nQx,w3Bg3iP0fgb7fvfT,dPa2ZmGsMqympPA0,YQAhQJrci52RNpdA,hIo1NnmlNrVuTh0Z,4Y4l5B4IkrYncIqh,OxCTebk8s4Ex3yBg,4cs3JsHc4XXOOStS,170uvAQSKNE0DbGv
user_0X25mycm	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,zi7vUgfKC012duwE
user_0XWd8KdZ	FfRlYdFsuf5dccxB,MCjIvvtNInyJhkXZ,gwvPArYgGYjVpxjY,40Rmch1xEWGnQwPn,umrRdJWS4OmW2Kw9,iIwwhGvAjvjr8N8X,zeOE7S2BMewljqI7,sAA5dJb3sNXFrMcm,rzA1j1ZTT6kqJD9P,04xnUkMuWlj5eDgn
user_0XWmf6Xr	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,xJMtUAy5Lfck6yxG,7Gsb7yKtAJNCvWez,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,aUK9S7VD2EMvvqXt,W76HHMmaR55GOdKo,EBB7mUheKyVbv6OI
user_0XnX43eo	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,aiZKoC27yyeUrMuC,406WXA4AYotecKOi,YwURIu6eZDCJyuEf,DNDvGyjrcUCLrpgv,qM6mfQDEBEQXMaQ2,v3G4RmK6sWxadFUo,rDGg1vjjfkQzrfAw,7Gsb7yKtAJNCvWez
user_0YEDFedP	T3EoX1ixAM7OVvVn,gJ6U1IkvzLZdZlAy,9TbTGmfc1qOhxDTR,XnphQKhFvajJ31HE,FPkTSnqxpRINKT2q,kP2AZZBQ7mhyOpKw,YmKTCoA3AAldwyeE,go3PNMNeeeMTrMzs,AWQmX4MNboVJ4yQn,Ws0jVrPe4sG3pRUR
user_0YdHZHqx	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,kBr0IldeL8nPVe8B,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,e8SzjFTY8PQsuSv9,W76HHMmaR55GOdKo,xJMtUAy5Lfck6yxG,7Gsb7yKtAJNCvWez
user_0YeceFcj	punIhlBkwM0vB9oy,w7mecs8GtHUCTvR1,1K2pmfod8jGXqAa2,l2kISVY4j8iz1Gg7,mMNCmXVgaCTVDSuc,DWXRkmGelR8Rvpve,0XqU6v83ZMOeh4wc,FyDkECA93br8Rcjv,HNUD0wU720tV2jyu,1DfWWCw8vFSLPZoC
user_0YihQbIB	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,kBr0IldeL8nPVe8B,FuVju35v7B0jtKeU,YwURIu6eZDCJyuEf,EBB7mUheKyVbv6OI,kfiD4pEhO7oZ1gFm,N2mwT48xXeszHjQG,TcUb75QrVdYnF7Jo,6tNm6X39hx0fsKMS
user_0Yodot8X	0HNuxBP54vQhSmyJ,QFoGHVq3PGSUIZA3,OG27J86mlmZgBeWO,vSCXYItx2du4zMg5,F51ymL9EjgYoTQ60,HLp0qU7aOVNleEau,XTAlmfW9AChu2x8v,eOseKSKlLPhmlJWx,AtsURyUaBSeixw5w,Yr0aRxN7lGaLH3xF
user_0YzFsMX0	w3jnkMkGSfbi72Sw,MadI8wjV8bOOOnnD,5QtRXjEgSuvPUwXv,W7KhGUwkSCbzgFR4,7VfT6P2hRLstouKf,rDGg1vjjfkQzrfAw,tMowS1STTfDBEjJ8,P8wxxWheBmlMqmzn,rITRwBEjL2UDxl6d,OeDLq66HQbIPXtel
user_0Z5igLoW	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,TcUb75QrVdYnF7Jo
user_0ZT94dfq	DaV61AgNadqkUzb1,EnVla8NznkgEQ2qi,g1tj9kCqO20DxHla,QPIIwnv79EqRAefw,uVz7uls8NduSQdDg,ueG4ukH24w05jYPn,2nPuDTLNBIa0LmNp,Py6SPIzkjppqhKtb,lxfg3cdcMzj9mE6R,XAzb4ECuva9WbbZ6
user_0ZW1vVX7	8p8CjfbEGHBZCF1Q,pfESHBxUkqmeV2s4,vhGPUwsBPIZn78SJ,nBEJLmF8cajeFcPs,qwdPh1MRe6XVuYfs,6b5RJWnWJXeTXATh,VV48v1pNzBHgy9E7,rgu547R8C85Si9OM,zCKpLoOq9C7LGjV3,dDyJBl7FGVK0IaSE
user_0ZcJbcqg	oRlYzQ4hlVXeS3gc,eH3KYr2UBekmC2T0,kYhneXgc9yWuCykx,2uxmnjPUkQRCURoP,aEua2RqQ1NnWgjAV,yDOOgkkmhMxPBiFN,vkOg9ZAiUgUT87k6,QUYmUEzXZ5RjQvcx,32m5suoC94ytD8Ed,7kZW1B1H2bvz5ZX0
user_0Zv5ybFa	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,WKyCsBapY2WHXean,jznaBggs140GlHGH,7PX1VlK5HWCGAoFE,7Gsb7yKtAJNCvWez,DDWsvUWLCl8gpWpA,FfAOWFUOWdSn0M08
user_0ZzLZeCO	AL7mz6SEdy7vbc5h,1v59TQf9gmdrFh1B,uhNZJRoUPs3Pdssy,59SqMxwz7hiKgavN,vNtxCeTdzuhP03bJ,3nyBVvfkXCaY08ND,jOBVervIyVoGtJ9y,MpLAg4a4xmPClhV9,c2ver6lYpL1yWUI9,OzPQrP2eZhsEsx90
user_0aNHE98D	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,Gj76rJtbyvp2ghn8,9mDV4ZVenH8PVEZ2,1LAzZy8toYROaSIx,rtU9Pgw61AoSQkAV,YwURIu6eZDCJyuEf,a8m0CJpNKmf905WS,SVd2XIPCjeluzoah,XXproVvpAKDgwb4w
user_0ad70apY	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,Pf7CTDMAqnLhbcY2
user_0aehrOeK	5r1QP1rEthqBUYSQ,5v1VwWnwugV5p3sS,efff0nFISTX8l7aU,2PGuCIc5JaqqJg17,71igvx7v79ufTU29,FmqIxJwbSvAReprE,X40FViy2NbUQ5OgD,NwNsdVpiITXR1wcy,BCKEb5PV5eqLKFts,32m5suoC94ytD8Ed
user_0am87OFe	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,8LgQbYbM6Vz2my0y,FuVju35v7B0jtKeU,juME1C239ydMkZBK,jznaBggs140GlHGH,YhuXZBiCxjMR4FfQ,hTw4SMjYA2gvcRd1,yruqkezbERogpi3F
user_0b45HpIV	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg,EBB7mUheKyVbv6OI
user_0bOVrdDv	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,7PX1VlK5HWCGAoFE,6YdzDwnoQ34wZoyv,DDWsvUWLCl8gpWpA
user_0btFJiB7	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,KKmk2QJLVj2Aqsjg,FuVju35v7B0jtKeU
user_0bvQTIfa	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,KKmk2QJLVj2Aqsjg,e8SzjFTY8PQsuSv9,TPJ4APR5Pcv5OglJ
user_0bxTvDgc	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,xUUOseyrN2OUkrnA,7PX1VlK5HWCGAoFE
user_0c4C1y42	FRiocLgPRRnpihGY,ZaGWBndaC7OqfFVo,LHPi5pNZ9peOFVgO,w1trzk4w43ynbYjc,f0juZsjUfGz5Xj74,gwvPArYgGYjVpxjY,QKGG2tPHgTszavMK,zsay15kAapTqRzyt,btxFhAJuwKD1b6Tu,hIJHQpYv0NoPbJca
user_0cf4pcwS	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_0cs8k3BO	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,xUUOseyrN2OUkrnA,EBB7mUheKyVbv6OI,TPJ4APR5Pcv5OglJ
user_0dLyUEPv	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,xUUOseyrN2OUkrnA,FuVju35v7B0jtKeU,KKmk2QJLVj2Aqsjg,6YdzDwnoQ34wZoyv
user_0dt8EICQ	fZBaU57thQcAqVD0,Bsgy81YrVnmqq4MY,XKW7ZX4EUpqfEzjE,h17qCEMskuT2kcG3,dA9jEbenM5nxNVnE,6zwR7V2PI0jlngLY,O7JZiVcRmKADUV0V,TqKQlYHsG5EJsxj2,Y1z1bXpavfDN1Ek3,8jAVSnCyRcCXKlMZ
