id	highest_gem
0AAp799NQ2h8PwTA	7
0AAuhXBDMY5N5Sbl	7
0ABJBF49m5WXiVC1	8
0AFG5X7JNVK333c3	8
0AIAF3GNPCTTkYxt	2
0AJ9DDO0qcTw5Ns3	6
0AJzNGBCKi2IphZ8	5
0AKrqUhs8ZnvrERS	8
0ARggeKq773sDdau	8
0AU0h5w9DtNGCYix	5
0AUKdqKreusplDjG	8
0AUV4mCpGOuuWNUX	8
0AUY7ibNAw87xgtA	7
0AV021POHUFH20jt	7
0AW4tvOr8GNsJOWT	8
0AWz1nDGgc77M5Iv	8
0AXuSUdG0e6nSpuH	7
0AYTHlmiiJ2Fw4lw	8
0Ac9BENyp3oekNpb	8
0AcYo3dBqDqK0VV7	6
0AefB7IERXOmeMCM	5
0AgsubwWOBMlh2kn	2
0AgwluN9W0lyHWSX	2
0AiBI7Zr1Rtk6peL	8
0Aiob7g7f2cly9qw	5
0AkSP5ELIE58PRhf	8
0AlGixL2NbCGPjzq	7
0AliCdn6erZdBf2S	7
0AnOojGcrMBtFxQi	2
0AopqgOXmvIQeKse	8
0ApJhZ4pLRcdFh9I	8
0As2PnqzlNLJby6j	6
0At7AvzV5kHCJvIj	8
0AwfifWK4bGQ9BHN	1
0B17OyBaAAQHiZPf	4
0B2bXOAXyevoV57H	8
0B78wdYmjKnObmoE	5
0B82E0puRgXxxPTn	8
0BAuGlXt08pK8FZI	8
0BFr2vVBvPuBpIRP	8
0BGo4WmW6kmsZBK0	8
0BHQpSlNFgsZHaZE	8
0BMqZf3ufFWLUPF5	6
0BNhHXgSf5vdt8Zz	8
0BNlUFeemdBKefcG	2
0BOXhdc7gj5c6FO0	5
0BOfpnljgDlsgqz6	8
0BSVVAgpafutTBV8	7
0BU53pWjGL5lJHnv	7
0BVyGvdW4ntQDEcu	8
0BYvhImCgmjNk5Tp	5
0BZ5l1K3H4yx4qCn	8
0Ba0XoYTHcxaNBuc	5
0BdOzHVhrMWq767R	6
0BgH3QxyhVJlejdA	8
0BlvwUDitDAA0tVv	8
0BmQ2aeeFLVnAY2k	6
0BrLQlzvx1Xp0m4l	7
0BrxCsF3dd6VPd5f	6
0BupEjFaWslx6BiO	8
0BvezEqvTD2gg9On	7
0Bxz6n8PiWz84P5t	7
0C2KotdT5BSU3UzB	8
0C3hl6iMTRGD9WOE	8
0C3iDuVR1ZWWLWLS	5
0CA4qkqqM29vu6ru	5
0CAPxz6r4T8WvkRb	8
0CCR0R8sEGMDQSsU	8
0CJwNNthAtbk3RR5	7
0CMMiPxaZGFeoumH	5
0CPaPC9EPaEERWha	8
0CR53RjbkjqkCHe4	2
0Cat84jO1v3bXluU	7
0Ce65aGBdopLx76Q	6
0Ci7sMniNrpfG4wq	8
0CkeoXfvttxHJBpY	7
0CkkjxzAsaEnCq6E	8
0CkwHBY8u5XCeSjK	8
0ClFilFdjb8qQi9q	6
0ClxJuVidzYn2gDu	8
0ClyIUXXdfGVIvX8	1
0CoQb1esvFWuTfmT	8
0CqZ4DcPLbgOlxOk	5
0Cr3sL3tYNRD6lCN	8
0Cweeu5lrQVwRuAk	4
0D3pL5p5GkM7IAZd	5
0D5pTABFoei7TJZi	7
0D8X8Iq01Uh5HCqS	2
0DANaW6XgBRYfiET	7
0DDGPJTcQaNL45dy	5
0DK73MrYbI4Igj7z	1
0DKe24hOOsmZ5sNf	2
0DLh1XyzcsQU0zK5	7
0DMABfx807TVXBQO	8
0DNKXcAGmMYmJdjP	7
0DR3x5EsFztXPdEl	8
0DUSVxM1tkdQNneP	7
0DVHWGpK3UXImc7D	6
0DXkmUpDJT0AyerU	8
0DYF07K5Z8yl0qqm	8
0DcyCiJ5VoQxqK4r	6
0Dd5RDHMpW8UPNy1	8
0Dd5w8GFvehfHJIX	4
0DdUB31Xhf8a86aS	8
0Df8PLjiYYu00yeu	7
0DgZlQ8A5OuusSC0	7
0DjU7vZx56D9cK3K	8
0DoZih5Whk51H72t	8
0DvJEWH3NxZ0RAJM	7
0E1zWP8MXmbXfTTX	7
0E2e2LRWrhzEKVEZ	6
0EDVbY3eDRQ28s0i	2
0EDhEGuFXq4puFg5	7
0EFOndjOedN4bvvT	8
0EH41J9Yur5x0FNv	2
0EHJJpUy791PtSpO	7
0EL4m7yviajIov3C	7
0ELB6IeNBK2Z2qc2	5
0EQ0cmLC3LQjFtH2	7
0ESYfQjxYTmjmeMv	4
0ETqPmQY3pMajKLT	7
0EVEKKlvBiB0Dkge	8
0EaLv56bb9VaHCT7	5
0Ec3IG2H3j1oG5hG	3
0Ecbi6KV3e1iZNiy	7
0Ee0tcGxp52slvH3	5
0Eerh0X8W64EbrM9	6
0EkeANTAetzZFrjm	2
0EmaTlfeeWjgxlW8	7
0EoiY1vEVwSXLH1u	2
0EpKmvAtKRgZaLfK	7
0ErgkGndml1Pd5l1	8
0EuO5haquYP18qt5	7
0Ev84ceMs40159oJ	7
0EvGCDSvdzIZdcQ3	8
0ExIPg8J0CGcdKtb	6
0F1gwgP6liZPtAOM	7
0F2eAd7UvPJspUF6	8
0F39d49zHUjinPGN	2
0F5ITSxH0rBegwve	4
0F5Ij3LW657i5XT2	7
0FBYAHnVYyF7w6Vm	8
0FBlMTDPwosdiPvP	7
0FDkablgTBYukNDg	8
0FEO2NbN1CfEKW1b	4
0FK9SM3bDg5uG5x2	8
0FLJ1PhVH75V57fV	8
0FNwKxVrUitlZs6a	8
0FPa8ByEN6HkA3uY	8
0FQLqgPftZzFMUug	8
0FRbAryyGkmjiLe3	7
0FUKBmuv1YS9QOX6	8
0FUVOmkmLDVyLs4U	8
0FXWISSOv1EoBv3k	5
0FbB6l6wAEh8Enoe	8
0Fcbz07exUEhUA6n	5
0FfoKa4zHXdvTsgU	6
0FgcBBVKnRmxgYYd	7
0Fj6m7LC9RJPbEVA	8
0FjFh3D1bjxE7ZkF	2
0FjqCH4IA4PmErzQ	8
0FpjxBE5dl3COPEZ	8
0Fqsheuu9F385GxH	5
0FrSIyLbqMyWdRxT	5
0G3vOJJKJ3AKTawB	5
0G4iJYH5EvC5xBDB	6
0G9J6kpz4YdaLQDt	6
0GBoaHYsRMZ6WREl	8
0GIVzSxKobe3OuKt	7
0GJX3G5gLKPHy0E8	8
0GNFGwOsw6eO2n0q	8
0GNkLyTPgeBdkJVm	2
0GOUjjayzUo2a0Jt	7
0GP1dLxK8DlqoMEt	2
0GRANWWZNiX9NnCa	6
0GSZdlfEQcmt0S8t	5
0GUOEYyM1c9G8gDN	7
0GXFJIihJt7XsykH	5
0GYLFSeBtPNKS6kI	6
0GZwpGtyEwc6jocl	6
0Ga9yAac74BuCT9y	8
0GdNEDW8Vwu78LXE	8
0Ge3CvYq3qyaw2lw	2
0GiJDgr0yn2ctll9	2
0Gj4pqFby71rvq08	5
0GkblTcyQYnkH43M	3
0GlVSEtWUO3b7R2Z	8
0Gles5F6QSMmHnzT	5
0GnTDgYjq26RBVmW	5
0GohjZ4zTigF1LeU	8
0GsHFlKMZFCJQah6	7
0GtCWoZJZQiQ7vqk	2
0GzyFPRfm2cwXzHR	4
0H7XMl7I8tj6drVp	2
0H7nBnNHtv1Ycxbn	8
0H8mTIDVcQCvRhSa	3
0H8rIoGIeSFQ9gyM	5
0HA0ogRFA0jHan9J	7
0HC74wPDBjTDRbbt	8
0HJfmKrUozpxxVQa	7
0HK458ByhyqwQ85B	5
0HKpgdKOBFFemSFL	5
0HNR1qVIupbvHhj7	2
0HNfZ7NMpnEWYRjW	2
0HNuxBP54vQhSmyJ	8
0HOiJhLFaqgiuYCr	8
0HRtJTwCvvJM0opL	7
0HVsexafmcSwZqgj	4
0HWv0cZCpZofu2v9	2
0HX8jSRgYIwsOD6M	8
0HaCOXEdLTASrU4P	7
0HaIHM6yQf8lnxUz	6
0HcKM5oFjcxl83iv	6
0HdE7LAd3rj7BSvj	2
0Hdiv1EAfnhkWiUw	8
0HgW023MsiWkLsEb	1
0Hhuy13DlIS8loEY	8
0HiVOxdtMaaLETnJ	8
0HjWQPyEQDCngDxB	4
0HuphHQmeLnACtME	6
0Hv4ymzXxkbZ42S6	8
0HxK3MxPywqxUgae	8
0Hxgv7xgxVyFcHIb	6
0Hy6OyiGTK9VRort	7
0IGMFBtZCxXxnJGm	2
0IHLofrMJzg363KW	7
0IHQDwO3FnNYE7VY	7
0IK13zmUFjogFNQh	7
0IK9cttF7mdKZT5c	7
0IOVWAhbdf1CsekA	2
0IPREOJ2ZsQuh3rL	6
0IPZZ0C1jsb4pr4Q	8
0IQ5yP8V5Gbi1O5G	7
0IRDNq4ZrxpYgIfM	5
0IWSvKeEXKGWLDcA	7
0IYvNTlpszdytL8d	4
0Id4Unmb5R1JTGbO	6
0IhIecOb9mrGD2rd	6
0IiI6BfZaIYQ8nYI	7
0IjyhorbIlG9B7IM	6
0IlEz6IfgQ9Y3Zh1	8
0Imk5d70hyWT3a3Q	6
0InZHbfp13YiYuYW	7
0Ip1ZtKZGfQwxD0n	8
0IpinxpjEcBOfrok	4
0IqeNloQ3SuH1b4V	8
0IvVH5QiuSlT1byZ	8
0Ix0YM3rmFboLmtx	2
0J0Npw045rGcsdmV	5
0J0w2zXsrbRWzPrL	4
0J164w5RqXfpVSfm	5
0J2vIjPtMMTqcD6q	5
0J6RDwwu8Xqhfulz	5
0J6gLCPfLmW3wXgG	2
0J9UQ9GC3VO4l3oU	8
0J9njLjqpRfo3rbn	1
0JA2xmcpDWN55caD	3
0JD8zXCdku6KeBIk	7
0JDTGTmM7KbmMJxq	8
0JG1WBRpb3phDMdX	8
0JM7gJvXz1gFztDo	5
0JMA4Az4w48jzMpB	6
0JMKTbpUY1GXdhOa	6
0JOPhC8RaJBnAFGw	2
0JRuSwu7qYXs5liF	5
0JUCpN3tBTqrudW7	5
0JYaNceX5H5sSUJi	7
0JYm0CDLdj6RhBdg	4
0JYtXY3CuqIzHvfy	7
0Jb0KFj72E7YBx82	8
0JcCJhP1jq7Ubg46	7
0JcsGXaF7vkn8dbc	8
0JiW0iCMp9ANbmUy	8
0JoO3jko0CE4oI0Q	7
0JsnxxPfur3JHSE3	5
0JtMllx4BGVKFLku	7
0JxOPeLv6rBhDdLJ	8
0JzBXP7jeu2eaVnN	5
0K2vsBA9smDZxKno	8
0K3SrhMknjp3HCQg	7
0KB2oDGnVPe4ILIQ	5
0KBJrLAvOGjlI8lQ	8
0KCKfuT1WBmCPnUp	2
0KCUJoNrqrGSeVpv	6
0KEwSB8tPsFGrv8I	8
0KFrdUu2GwrEei6T	8
0KHXL7TM0W5cfumg	8
0KHYnW37DPN1dkRi	2
0KITsGZP4GL9qQh4	8
0KJ3RQhIgxlRNbyU	5
0KJfAxxm7KHbGGEk	8
0KKsedV8sK5aZFLE	6
0KNP9oaxUKRXjUd2	8
0KOv3EoUrvcNxJWf	8
0KSI1tr3kzFtlBre	8
0KUmw4IWtJ3hUu2F	8
0KWBvoxQeqLZtb8g	7
0KWh2HaB5GR4eAyK	7
0KZY6uHXFFfXn0Hm	6
0KayKgaKUt60EUe4	8
0KdFm5RoTRBZVfJ6	3
0Kdq3l3gHxgkoTt6	5
0KeDYbSVf1Z9CKR0	8
0KecADvtxCq0L0p9	5
0KgRFFaF0Wn5XX8S	5
0Kl6hBnpljOPmepP	8
0KmlaDOuqH915vPw	2
0KmsAtX56jWKceiy	2
0KoN26qRRG87S33t	8
0KqTr6gQBbWPkF6p	8
0KqrGP4DTwzARHZO	5
0KrfpITRYCMTHZno	5
0KsVp5n0WhgcwczC	6
0KskQ1PxHKVrtS0U	8
0KtUZOqkXcs5Q4Cn	5
0KtVngQ3MYfJDlFc	4
0Kwg0JkL3PmQSm4K	8
0KwtpZSjijWwXmD6	2
0Kwwwn6C2rN5mXYK	7
0L0vUMdOuWdSFSor	6
0L1sJ0nioHus9zd2	6
0L3DIHTyiuoXQ3qQ	7
0L5SqxezE6ryTWBk	4
0L6pPYH4e3HcFSF4	6
0L7SiX9rxLK9FaP5	8
0L7m31pwCt6JZWJQ	2
0LAm6RiCVmW0kxld	8
0LAwgvoLiTL7jA8y	8
0LDUd7bBtTJQwlMG	6
0LDzm4pm9BXyeeH8	7
0LFQMQ0Zx2oKHVJO	1
0LH3VqBElGm7E6CI	2
0LKmbA8Jhf0HyVJ9	2
0LLh2zPKKuQFgz4c	6
0LM5xA3R9GwCS1Mf	8
0LSUejQYM3CNyFvB	8
0LTSTWXeUBQmy3OR	8
0LVIXYZOkSWBHkhN	4
0LZdcvMJHDWZyVDS	5
0Lgc4YsFJTKIOTZQ	8
0LiOa4GcetqvHZAz	6
0LiOzxBZ1aPLlFsK	8
0LilX8uubIxpMHiJ	2
0LlzN1YZfB5j7ZNS	8
0LuvHfNuofbzfAqX	2
0LwSoPupgcdqr4Iz	7
0LwV42TFtF5WQCJl	2
0LwxuBXTAocDysDB	8
0Lz0vgtmnO505hiU	7
0M1lt4uBOQ8CL22m	5
0M2XLvJG7NTAL0U6	7
0M6hUCAfwiW9MAvh	8
0M6rQONIPVKkRx8u	6
0M6vFO8tOl4ZXeME	4
0MGCr0eDNruuLTyg	8
0MHinT7xVyogompy	8
0MIOHtRyY6LRpleM	2
0MJIjHAY8jFRjx4q	6
0MKl6uDW2sZc6S29	8
0MLDQWdTsOZlzbYb	7
0MMDu3QYnVUgnX2L	7
0MPG1YPEzBIOsEFR	5
0MWOdRTVAx0staZz	6
0MXDGjV7Qg5AEpGu	8
0MXnLUDyEuGvM0oB	2
0MbArcK7U7iTMFDn	8
0Mbg5y8qzJ470iUd	8
0McGmpyBAGIJ8iD8	7
0McYHtOEAOIqLYmu	4
0MhSVMMC2sqqHQIa	8
0Ml449Hcana49LWI	4
0MlouT1rCMQlu1Ps	5
0MnallLFUgbX73Lm	2
0MoamEqbnVbXrm5u	6
0Mor85jHw12f1TIU	7
0MpdRaocvt0AD6Zw	8
0Ms5TgXO81hi7Jzd	8
0MsogDqbmJNTohet	8
0MtSLGbugaKRI32a	8
0MuOm7zgObUfCJN1	8
0MxI54ZhUF8xzQqD	4
0MzAqbhAbERWhmna	7
0N0VVPdTrXVWNYs7	7
0N3iB7HyFRN4wrlu	7
0N4x98BoVofoLZFu	8
0N5HaBTkWt5stsQa	4
0N5qfYiLzJNq5EhL	7
0N68k96bJLwy11V0	8
0N6xQfcwHgILkv03	8
0N7D4NCZTkRehee8	2
0N7zZFuKu5m1cAMq	2
0N8Pak6CWnBOdeF2	6
0N9cJ5RkELLVgPk3	6
0NGxYH6LZGZZX4VL	6
0NKBY6bgxWSXytJQ	8
0NQSly3jROnLCAEe	4
0NTv0wWYCzQNjE0m	8
0NUbUl1VThkCSOHH	5
0NUdKblPvI6mJq8n	7
0NUoQsNHgenxJgMS	7
0NW1rAhW2oRRdOqC	7
0NYG1w8NYBBz47ie	8
0NYOybOH3K7w2I38	2
0NYdXybYzIsOwEBp	8
0NaOCGE2Lkzbils9	6
0NcZrgd1dhAOQ9cc	5
0Njj2aDOKbh1s4sQ	2
0NkeRlX2sedrRbXv	7
0NlLsUEZeTNagO3r	8
0NpAHemiRFsfLFvl	8
0NrPAUPYQCzLeTmZ	5
0NrlrPdfndyaKNaj	8
0NsPODb7CBzUL7oS	6
0NsyxmUZei5It4Cm	8
0NuBiykl8lzxVoO2	8
0NuxWDjIFYm0UEO6	8
0NzPuMCNVqmJzOhv	8
0O17o38iEPkl4FWD	4
0O2Gqrb8UsYZtahU	8
0O7Adk3YlQQdsqFU	7
0O8EGSAZ5XSvbHyb	2
0O8xO2jjyH1Tdizt	8
0OCxNC46xuBiSJmQ	8
0ODvAnEaWNDIQ6If	5
0OEYaBcpIlnxBfiA	8
0OGJEgk99UbQXobz	7
0OHDqsT3DJtThIPc	6
0OMpywewTAdzJEKs	5
0OP4TAK0sktd372K	7
0OQHFqGOJKcQnOMk	6
0OQwtp7Nf2vcmIoZ	8
0ORX2bCMpR9I1YZd	8
0ORvy0luk8vfxnBj	8
0Oa7XRzcI5vyeoeJ	2
0OaHE7959m4rf2mK	7
0OcBqx7hX3KZMxFM	7
0OfkrZ6NLptKN6a8	8
0OmK9RvGBgr3psKL	1
0OtJDOaErH7yTmWJ	8
0OtKIR3jeROayehf	8
0Ou8tr0IesIVmzn4	8
0OuXKk7qlgvo6egK	8
0OvBIbf2KJPPrA5K	8
0Oxt4eKwXarnlgr1	5
0P0ea0W8AXB8lmOS	8
0P12xjPVW5msxiBn	7
0P23V6Lh1tze6ALB	8
0P3UxHWza4AOFlGr	7
0P7FMi0IH8YC29jA	6
0PB1veE0u4f2dKUb	8
0PIaE9ToAPPUqjfl	7
0PKmDfw350jxBjZ4	6
0PLdz2RKGsXnnTDO	6
0PUlgI5adBJ6cFXK	7
0PXGSOYQmnPfsbrH	6
0PYwodI3eU4a6Mf6	7
0PbBzlx3pFAvg3A3	7
0PdyKBqNBHijJ5aE	2
0PhbsPySgFJyu7MT	2
0PiWS6xwD2W9lDMg	7
0PjomelmN09ZDXqV	6
0PkTZJZBbZDMVMEq	8
0Pkf7F7zS6AGc1PD	5
0PmpqNaTqNzRV19t	2
0Pn0EYWzup45hJB5	7
0Pq5VChlPVivOg6s	7
0PrcxJ2HxhCJDyHR	7
0PtqGkPqxhum1HmV	5
0PxHLHcCry56Sc9X	7
0Q1E88Fy5RB5hrdd	8
0Q2jqWEWgjjq8RTV	7
0Q33X7uI1RCEwRKW	8
0Q72JDupvavl9lXt	1
0QBzvQ9oAGMVZ5Cs	5
0QCmPylIo20WvNeg	7
0QFINcEhm2qEOVU2	8
0QFRc22ra1SdrQsy	7
0QFSs129dqU973vG	8
0QHWwrnXH7sz0Mdk	2
0QI7k7sgEPX5Y0FG	7
0QI7uHebFOr126q1	8
0QJ8RGC9QTBwP8nK	8
0QKC4Z0xIL2GSxWT	7
0QKgaAsLGfhX0Sql	2
0QLOwy9P29ludHXI	5
0QPCyEVhNQ1LxNgH	8
0QS0D2HN13oUsVaK	8
0QSC8TxMy6HeErrA	5
0QSQ3CDT5x4GRIgi	8
0QSuci5nyuRojGbo	8
0QWzfbnOiufNKHUw	2
0QaB8dFiaanNNdpX	8
0QaksAuwyQkO5qJA	4
0Qb7Wk1tmjWrRvqn	5
0Qeai2jYu5cjc3vE	2
0QgrM6OrGLmgwyMO	8
0QjQ6N1cAUSkudkY	4
0Ql0IXgyAnXaznQ0	8
0Qn3gvLGQWY7WYyc	8
0Qn9DgXuJhvhBs0B	8
0QuYSNp8OG0gjPB4	8
0Qx7Y1xgcg4YzQr8	6
0QxpCSlhsk1mr5wa	5
0QzQ6mPathUSIDIb	5
0R6iMHt1r4BZykQT	8
0RBHn215fql4oKNZ	6
0RDfyfEFJS607VbA	8
0RH5a3aY20WrEvuI	7
0RJXFR9AZUgJM9I0	5
0RKIUAOJaWQNCWyz	8
0RKugF5DYfqDogZo	6
0RPHbKt0Or2qWjia	8
0RPbHZbjfcRoWeiQ	3
0RQv659e6I4ysu7Q	8
0RRt9hQD1qGd8pfz	5
0RSDgU0tK9vxJ1Hu	8
0RTgnCTdDBJ4ECbH	6
0RUmyUdriRaobGQw	5
0RV9bIdLLYHAzNoB	8
0RWjpou6yoOkbnyO	8
0RYfxZdy2BWt8Db8	4
0RZJH0EAferfo03T	8
0RdNTZ21nQqTmpeT	8
0Rdx72jWPGkboYpp	8
0ReeZphQFuHZJtvW	7
0RemtGICkfvKrjBE	8
0RjJD4xhq2wdAx3l	4
0RjZMhBmuzZamGA1	7
0RkNmHGJzvUTnz2u	8
0RnfIkdeUd7gFjUl	6
0Roumn8zcbQY7oUj	2
0Rq1a9Wf4XP3H0Pr	6
0RqCziUWonRAwOtk	8
0RqdAyBeoTcnxB1m	8
0RswMLgk4KS4GbIP	5
0RtweAx2UHLd5Bwr	7
0RyGaMRHCylrhO0a	8
0S9SlB8e0ndWGztx	5
0S9TLUQhvaVaY3Rk	8
0SA18hwvuMP1iXIo	5
0SBWcbhr2m1u0rEx	7
0SDk2705r8e567lC	8
0SEO5By9yedsFjer	8
0SF1CZU2vmCyF9Uw	8
0SF6FycuZvErdVDE	7
0SFBd7dL2F3fU9Sh	2
0SFSFic4fPaUxo8g	7
0SHAYCPrc6rBl0Jp	7
0SHdCs9916ysZPye	2
0SI6oF0XlACvZdQT	8
0SJ5yUTHjKiPaB3z	5
0SLhwaQuI1D7IrqL	7
0SSO6Jmq0icI7oik	8
0SVcnX3sLZNfzQEu	7
0Sav5jfATNs5AiMt	8
0SawYGDZeGF2yFRo	8
0Sc2RuEeQcZWzKko	6
0Sc2Xuj448Am1PkD	4
0Sd3MGJrL25QnTry	4
0SeDKeYWE9enzz8Q	7
0SeZsR7SELb9kzkt	8
0SfIshAdQf1uDRuW	8
0SfrHQUFwn6SA1YH	8
0ShtmfqyvW1hKjw7	8
0SiB0GlQ43QtcsgN	8
0Slyp52HTmWaDTvm	6
0Sm0ti0mLpkmAKs5	5
0SmEOb4RSZiyMsPM	8
0SmrLnbvnfIZ6fIi	8
0Sod8NaXtuW7gzuK	4
0SpVOEPUgKejd5UY	6
0SpykgFTUzfUTJkN	8
0SqszefyBWAaUSz5	8
0Sqt1P89zBpkKSNc	8
0St7awSQnQ4ieQIz	6
0SwtGR8MlkcIxCMm	8
0SyUrQgm9ayQYe5g	2
0T0WE3he85Iteu9i	2
0T24jZqfYe7ua6RC	8
0T3d8YLTVZeuMS9O	6
0T45GdGPTwuhC0vq	5
0T60YDlxQ2dOjXE7	8
0TCpp9XxQry9tVCN	8
0TDwyQfJYNm0Q8VQ	7
0TEKaGCYFNCN3cEW	6
0THQq0xYLMcrR3f2	8
0TMjk2An9CptDYTj	8
0TN9WFuv3A90Nfeq	6
0TThIcRUxXowMuhU	8
0TZKbee0wUzeBhmP	8
0TanEa2QCnKAedsL	2
0TcrBRRap7RXLqDD	5
0Td4Gx3US2WZcSPb	6
0TjoL0BGgS37Sw7z	8
0TnKJTSRy9bfV95I	8
0TnhdXnX2a5xymiX	8
0ToXtsolCrqoe1Ed	7
0TqKk5PVMVt0cqjZ	8
0Tw7xPCFY8Kkznev	6
0TwfFVr4qtyUVhbw	5
0TxuTnvZpNZhpiOH	7
0TyTKMDuau6xoO57	7
0U2VA2yv4UjWgv0L	8
0U2Z8299rxr34Psc	7
0U3bhNLNSTT1eMzH	8
0U5iKHENQmmx04eW	8
0U5lbGWx8kJ0el7g	8
0U91aHvEcuFKaBD1	8
0UEpph7gJgLeMJfM	4
0UF21Ipg9OUQh3Rs	5
0UFnNm1HfwHMljgN	8
0UHIcyDr5JRJdzO4	7
0UHVbqLxz0JprPD3	7
0UHpzRRuxpeAxw1Q	6
0UHzuflmmfXZkZNQ	8
0UK5kamfNrMvIBCd	6
0UKrbHFJVrLFPo6k	6
0ULD1eg1X7visdsG	7
0ULNOWrSXcsIofDc	6
0UMX8w2vRrtH7qcV	8
0UNVOiAVJVH7a3NF	5
0UOmCz2FOfGqqujh	2
0USsnYVVGJDG91hH	8
0UWNGtHl839f8fcD	7
0UXgJnUKjY6tqXnG	8
0UYBTNVnOY2agA9X	8
0UaLKoRfuzKYCxBp	6
0Ud7iowXxFNtKEXg	5
0UfvAxCGSQoBiwID	4
0UgcvTZvLaRAMxoW	7
0UhNk0cWCHoH6xDw	6
0UkdBmr8Y6Nc8wA2	8
0Um0m46qlDUSKEc6	5
0UmMqY7mjnMPk5to	8
0Up57ziOmctpdHIZ	8
0UpQI249wEMvzfOz	2
0UsFfrrPaOGlB5MK	4
0Uvm6WuK1xWHHrtB	5
0UxfgAk5Wex8sCD7	8
0V0cqUAdJRxdOTto	8
0V0lLog4RMiMsoih	8
0V3L0SEtviA186or	8
0V4ZvXLpq0dtB6xu	7
0V4xaUtj0MnzlDlC	8
0VCkCPUz9zlJezaq	8
0VEUcH5MP6TfV9eM	8
0VJASWtYlj3Qwzea	5
0VKVnGyB4WVG52Q2	5
0VNvAhoM7tgfEXN8	8
0VUz6zSRzQSwiCuf	8
0VWbBD7x9WKDXitt	8
0VaYUih1vEXMP6m7	8
0Vbfs25K0D6Yuq5T	5
0VcHU8GA7p7XuUQR	2
0VcW2JfLUdUS91EW	6
0VgVeu5KvvRgOOJR	8
0ViWaphaNb4lXxJL	5
0VmMxNRUtXFDvUj8	7
0VqfbXJ8WsR26v5r	8
0W3K8nBzWlZqCq99	8
0W43bVyI1QoAfmcy	5
0W4GdsLplFROEOhb	5
0W4h7r4Xp5VrCXyY	8
0W8J1bKMoFnhe35v	8
0W9qjWhUjn0GHw19	2
0WEWdWVZ5JPO4uYj	8
0WFZwWXu92pi1twc	5
0WGHwR8ZfgQAU3Wt	8
0WHi0iJApCrg1iY1	4
0WJjTUQs2oDY74X9	8
0WMcjLENc3JlYAPw	8
0WOk5FhwZDiWMplz	7
0WSP9eTyc62666mt	8
0WansRCgKag9WhPi	1
0WbbnAiuSYPYwkq2	7
0Wc7JGEjjUDM4vp2	6
0We9TRA5zyjS7ush	8
0WeIKLZh9Nzcd2Ew	4
0WgRx89fMmuDHuHS	8
0WjRIFbf1WbQCnGi	8
0WjZRTPcFBWkNspz	7
0Wjd0cYfqqLKpiNQ	1
0WjgTnhITQmzuoOc	7
0WnFjxBFNLqMCT1i	4
0WniuVWwli1ez0mR	4
0WoxRfbt0X7rg5JQ	5
0WrIQyKQwv5XXOTH	8
0Ws7oMrxoJ95lLDq	8
0Wtc7y7OYuJ3y9jO	5
0WvhvCeCPZihysWh	5
0WyUC9JaZTV6JGPH	7
0Wz8BNI68HZ0fmU0	7
0X36bBb4S8SXMgWJ	8
0X8zaBaCCymWH6jo	8
0X9aluHlz6iKWBMR	2
0XDuRabcIodfu1Ho	8
0XE7QOBFSjM7rVsl	8
0XEkr1yWNujXRI6W	6
0XFwuoN5WbU0IXcH	8
0XGITTXjZlpwcBD5	8
0XHmR5IH8qxvyXwk	5
0XKrI3m6kDLxvSM1	5
0XKtEEW2gWv6vbqN	7
0XL7OJcGp7zNg9lO	6
0XLHpCpo3FwyjQN8	5
0XSKxF0xHVJYLAEi	5
0XTBHHzLg9mngdvU	8
0XVzgjWRHQgJCYir	8
0XYAoZmTOhzOtSLr	8
0XbV3pBkFNofytZd	6
0Xc6aEeHfUXLrnbQ	6
0Xe05aYB91vlHeBA	5
0Xgz5tj75ujeKs20	8
0Xhbk6wpNsxmkp4B	5
0Xi1IjpiylZGEimy	8
0XiPu89xrFkti8mg	8
0XiYQxPBsNSJn0b8	4
0Xq2rhrr0chhwwCU	5
0XqU6v83ZMOeh4wc	5
0Xqhhociv7ySUC27	8
0XwFJfmuYnVo7cYq	7
0Y2EAHcr2JoHOCSr	3
0Y3WhWFpg441jSj6	5
0Y5TcGlWJnW7IVdK	8
0Y8aYixJi3eQjGlC	8
0YBEBBsvEhueTFKs	5
0YG71J60HAJ5Glxd	4
0YKUaCXPJEQgrH3E	8
0YMdOC9wMLrw2Wen	8
0YNdNPzDS8P8dQhS	7
0YOxo3hsDfpeZ4OA	8
0YPrgvXH8Wulnhad	7
0YPssy4JykwvVcCR	8
0YUAnU5Ng9xkAfYE	2
0YUy5YHYSJMUeUlr	7
0YVzRA2VVglrXtlb	5
0YX2G4DtUgctpJXo	6
0YXlqrOEYDRLzPRa	8
0YYteHW2t6wYRVca	7
0Ya9QOPhgEPJbnCZ	8
0YcBQIr1U8rW0WkY	8
0YdON87jHpLDqUaw	2
0Yhpyv5rCNOf3SWi	8
0Yhv6lRIXved6PdM	8
0YjXXDqBVyeHyRzi	2
0YjqT1Y4i2K78Dna	2
0Yo3rXtZit53mive	8
0YpbtYxJKE5MpCap	2
0YqI7j8lqibVk2Fy	8
0YrEjU6nHdwT7RMO	6
0YsDkCvxlCks49iW	5
0YtkHiVwDlsMHXy0	6
0YuArVW0NkFO1rRW	8
0YvTjx8LvbTP9BPf	2
0YxiZtygt6zXSnTr	1
0Z47HUtQuOfbitUf	8
